dataset,p_disapprove,method,rule,committee_size,model,num_voters,num_candidates,elected_mean_net_score,elected_min_net_score,elected_max_net_score,non_elected_mean_net_score,best_non_elected_score,best_non_elected_candidate,mean_utility,median_utility,n_zero_or_negative,frac_zero_or_negative,n_negative,frac_negative,gini_coefficient,avg_disapprovals_per_voter,avg_elected_disapprovals_per_voter,hamming_distance,p,phi
resampling_p0.5_phi0.75,0.1,Tax,TaxMES,8.0,Resampling,100,20,60.25,54.0,67.0,37.0,56.0,1.0,4.82,5.0,0.0,0.0,0.0,0.0,0.156,0.93,0.27,,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi0.75,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,0.75
resampling_p0.5_phi1,0.1,Traditional,PAV,10.0,Resampling,100,20,49.4,45.0,57.0,42.8,50.0,3.0,4.94,5.0,1.0,0.01,0.0,0.0,0.1866,0.93,0.48,,0.5,1.0
resampling_p0.5_phi1,0.1,Traditional,SeqPhragmen,10.0,Resampling,100,20,50.0,46.0,57.0,42.2,48.0,17.0,5.0,5.0,1.0,0.01,0.0,0.0,0.2064,0.93,0.45,,0.5,1.0
resampling_p0.5_phi1,0.1,Traditional,MES,10.0,Resampling,100,20,49.6,45.0,57.0,42.6,48.0,4.0,4.96,5.0,1.0,0.01,0.0,0.0,0.1958,0.93,0.47,,0.5,1.0
resampling_p0.5_phi1,0.1,AV,AV,10.0,Resampling,100,20,50.1,46.0,57.0,42.1,47.0,10.0,5.01,5.0,1.0,0.01,0.0,0.0,0.2192,0.93,0.44,,0.5,1.0
resampling_p0.5_phi1,0.1,Tax,TaxPhragmen,8.0,Resampling,100,20,50.125,46.0,57.0,43.4167,51.0,0.0,4.01,4.0,2.0,0.02,0.0,0.0,0.2075,0.93,0.33,,0.5,1.0
resampling_p0.5_phi1,0.1,Tax,TaxMES,8.0,Resampling,100,20,50.125,46.0,57.0,43.4167,49.0,1.0,4.01,4.0,2.0,0.02,0.0,0.0,0.2118,0.93,0.33,,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.5,1.0
resampling_p0.5_phi1,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,6.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,6.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,6.0,0.5,1.0
resampling_p0.5_phi1,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,6.0,0.5,1.0
resampling_p0.7_phi0.25,0.1,Traditional,PAV,10.0,Resampling,100,20,92.4,90.0,98.0,43.0,91.0,6.0,9.24,9.0,0.0,0.0,0.0,0.0,0.0492,0.54,0.1,,0.7,0.25
resampling_p0.7_phi0.25,0.1,Traditional,SeqPhragmen,10.0,Resampling,100,20,92.3,90.0,98.0,43.1,92.0,3.0,9.23,9.0,0.0,0.0,0.0,0.0,0.0492,0.54,0.1,,0.7,0.25
resampling_p0.7_phi0.25,0.1,Traditional,MES,10.0,Resampling,100,20,92.5,90.0,98.0,42.9,91.0,9.0,9.25,9.0,0.0,0.0,0.0,0.0,0.0474,0.54,0.09,,0.7,0.25
resampling_p0.7_phi0.25,0.1,AV,AV,10.0,Resampling,100,20,92.5,90.0,98.0,42.9,91.0,6.0,9.25,9.5,0.0,0.0,0.0,0.0,0.0499,0.54,0.09,,0.7,0.25
resampling_p0.7_phi0.25,0.1,Tax,TaxPhragmen,9.0,Resampling,100,20,92.7778,91.0,98.0,47.1818,91.0,9.0,8.35,9.0,0.0,0.0,0.0,0.0,0.0489,0.54,0.07,,0.7,0.25
resampling_p0.7_phi0.25,0.1,Tax,TaxMES,9.0,Resampling,100,20,92.7778,91.0,98.0,47.1818,91.0,9.0,8.35,9.0,0.0,0.0,0.0,0.0,0.0489,0.54,0.07,,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,4.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.25,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.25
resampling_p0.7_phi0.5,0.1,Traditional,PAV,10.0,Resampling,100,20,84.1,82.0,86.0,50.7,82.0,7.0,8.41,9.0,0.0,0.0,0.0,0.0,0.0807,0.55,0.16,,0.7,0.5
resampling_p0.7_phi0.5,0.1,Traditional,SeqPhragmen,10.0,Resampling,100,20,83.9,82.0,86.0,50.9,84.0,3.0,8.39,9.0,0.0,0.0,0.0,0.0,0.0775,0.55,0.16,,0.7,0.5
resampling_p0.7_phi0.5,0.1,Traditional,MES,10.0,Resampling,100,20,84.1,82.0,86.0,50.7,82.0,1.0,8.41,9.0,0.0,0.0,0.0,0.0,0.0792,0.55,0.15,,0.7,0.5
resampling_p0.7_phi0.5,0.1,AV,AV,10.0,Resampling,100,20,84.1,82.0,86.0,50.7,82.0,7.0,8.41,9.0,0.0,0.0,0.0,0.0,0.0807,0.55,0.16,,0.7,0.5
resampling_p0.7_phi0.5,0.1,Tax,TaxPhragmen,9.0,Resampling,100,20,84.2222,82.0,86.0,53.6364,83.0,6.0,7.58,8.0,0.0,0.0,0.0,0.0,0.0803,0.55,0.12,,0.7,0.5
resampling_p0.7_phi0.5,0.1,Tax,TaxMES,9.0,Resampling,100,20,84.3333,83.0,86.0,53.5455,82.0,1.0,7.59,8.0,0.0,0.0,0.0,0.0,0.086,0.55,0.14,,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.5
resampling_p0.7_phi0.5,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.5
resampling_p0.7_phi0.75,0.1,Traditional,PAV,10.0,Resampling,100,20,78.8,75.0,82.0,58.8,73.0,4.0,7.88,8.0,0.0,0.0,0.0,0.0,0.1013,0.53,0.21,,0.7,0.75
resampling_p0.7_phi0.75,0.1,Traditional,SeqPhragmen,10.0,Resampling,100,20,78.8,75.0,82.0,58.8,73.0,4.0,7.88,8.0,0.0,0.0,0.0,0.0,0.1013,0.53,0.21,,0.7,0.75
resampling_p0.7_phi0.75,0.1,Traditional,MES,10.0,Resampling,100,20,78.2,69.0,82.0,59.4,75.0,9.0,7.82,8.0,0.0,0.0,0.0,0.0,0.0952,0.53,0.21,,0.7,0.75
resampling_p0.7_phi0.75,0.1,AV,AV,10.0,Resampling,100,20,78.8,75.0,82.0,58.8,73.0,4.0,7.88,8.0,0.0,0.0,0.0,0.0,0.1013,0.53,0.21,,0.7,0.75
resampling_p0.7_phi0.75,0.1,Tax,TaxPhragmen,9.0,Resampling,100,20,79.2222,75.0,82.0,60.2727,75.0,7.0,7.13,7.0,0.0,0.0,0.0,0.0,0.1046,0.53,0.17,,0.7,0.75
resampling_p0.7_phi0.75,0.1,Tax,TaxMES,9.0,Resampling,100,20,79.2222,75.0,82.0,60.2727,75.0,7.0,7.13,7.0,0.0,0.0,0.0,0.0,0.1046,0.53,0.17,,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi0.75,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,0.75
resampling_p0.7_phi1,0.1,Traditional,PAV,10.0,Resampling,100,20,72.2,67.0,76.0,64.5,70.0,9.0,7.22,8.0,0.0,0.0,0.0,0.0,0.1156,0.53,0.21,,0.7,1.0
resampling_p0.7_phi1,0.1,Traditional,SeqPhragmen,10.0,Resampling,100,20,72.0,67.0,76.0,64.7,71.0,15.0,7.2,7.5,0.0,0.0,0.0,0.0,0.1197,0.53,0.22,,0.7,1.0
resampling_p0.7_phi1,0.1,Traditional,MES,10.0,Resampling,100,20,72.2,67.0,76.0,64.5,70.0,9.0,7.22,8.0,0.0,0.0,0.0,0.0,0.1156,0.53,0.21,,0.7,1.0
resampling_p0.7_phi1,0.1,AV,AV,10.0,Resampling,100,20,71.9,67.0,76.0,64.8,71.0,15.0,7.19,8.0,0.0,0.0,0.0,0.0,0.1297,0.53,0.25,,0.7,1.0
resampling_p0.7_phi1,0.1,Tax,TaxPhragmen,9.0,Resampling,100,20,72.4444,69.0,76.0,65.0,72.0,4.0,6.52,7.0,0.0,0.0,0.0,0.0,0.1111,0.53,0.13,,0.7,1.0
resampling_p0.7_phi1,0.1,Tax,TaxMES,9.0,Resampling,100,20,72.5556,69.0,76.0,64.9091,71.0,15.0,6.53,7.0,0.0,0.0,0.0,0.0,0.1185,0.53,0.15,,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,PAV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,PAV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,0.0,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,SeqPhragmen_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,AV_vs_PAV,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,AV_vs_SeqPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Hamming_Traditional,AV_vs_MES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,PAV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,PAV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,1.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,MES_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,MES_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,2.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,AV_vs_TaxMES,,Resampling,100,20,,,,,,,,,,,,,,,,3.0,0.7,1.0
resampling_p0.7_phi1,0.1,Cross_Hamming,AV_vs_TaxPhragmen,,Resampling,100,20,,,,,,,,,,,,,,,,5.0,0.7,1.0
euclidean_r1.5,0.15,Traditional,PAV,10.0,Euclidean2D,100,20,0.2,-15.0,10.0,-6.2,-1.0,14.0,0.02,0.0,64.0,0.64,36.0,0.36,0.192,2.71,1.29,,,
euclidean_r1.5,0.15,Traditional,SeqPhragmen,10.0,Euclidean2D,100,20,-0.4,-15.0,10.0,-5.6,4.0,3.0,-0.04,0.0,63.0,0.63,40.0,0.4,0.2043,2.71,1.34,,,
euclidean_r1.5,0.15,Traditional,MES,10.0,Euclidean2D,100,20,-0.4,-15.0,10.0,-5.6,4.0,3.0,-0.04,0.0,63.0,0.63,40.0,0.4,0.2043,2.71,1.34,,,
euclidean_r1.5,0.15,AV,AV,10.0,Euclidean2D,100,20,1.3,-7.0,10.0,-7.3,-2.0,13.0,0.13,0.0,59.0,0.59,31.0,0.31,0.2086,2.71,1.21,,,
euclidean_r1.5,0.15,Tax,TaxPhragmen,1.0,Euclidean2D,100,20,10.0,10.0,10.0,-3.6842,5.0,12.0,0.1,0.0,84.0,0.84,6.0,0.06,0.1735,2.71,0.06,,,
euclidean_r1.5,0.15,Tax,TaxMES,1.0,Euclidean2D,100,20,10.0,10.0,10.0,-3.6842,5.0,12.0,0.1,0.0,84.0,0.84,6.0,0.06,0.1735,2.71,0.06,,,
euclidean_r1.5,0.15,Hamming_Traditional,PAV_vs_SeqPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,2.0,,
euclidean_r1.5,0.15,Hamming_Traditional,PAV_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,2.0,,
euclidean_r1.5,0.15,Hamming_Traditional,SeqPhragmen_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,0.0,,
euclidean_r1.5,0.15,Hamming_Traditional,AV_vs_PAV,,Euclidean2D,100,20,,,,,,,,,,,,,,,,4.0,,
euclidean_r1.5,0.15,Hamming_Traditional,AV_vs_SeqPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,6.0,,
euclidean_r1.5,0.15,Hamming_Traditional,AV_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,6.0,,
euclidean_r1.5,0.15,Cross_Hamming,PAV_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,PAV_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,MES_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,MES_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,TaxPhragmen_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,0.0,,
euclidean_r1.5,0.15,Cross_Hamming,AV_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r1.5,0.15,Cross_Hamming,AV_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,9.0,,
euclidean_r2,0.15,Traditional,PAV,10.0,Euclidean2D,100,20,7.5,-2.0,16.0,1.1,6.0,0.0,0.75,1.0,49.0,0.49,25.0,0.25,0.1651,2.55,1.32,,,
euclidean_r2,0.15,Traditional,SeqPhragmen,10.0,Euclidean2D,100,20,7.5,-2.0,16.0,1.1,6.0,0.0,0.75,1.0,49.0,0.49,25.0,0.25,0.1651,2.55,1.32,,,
euclidean_r2,0.15,Traditional,MES,10.0,Euclidean2D,100,20,7.5,-2.0,16.0,1.1,6.0,0.0,0.75,1.0,49.0,0.49,25.0,0.25,0.1651,2.55,1.32,,,
euclidean_r2,0.15,AV,AV,10.0,Euclidean2D,100,20,8.3,4.0,16.0,0.3,5.0,3.0,0.83,1.0,46.0,0.46,23.0,0.23,0.1931,2.55,1.25,,,
euclidean_r2,0.15,Tax,TaxPhragmen,3.0,Euclidean2D,100,20,13.6667,12.0,16.0,2.6471,9.0,1.0,0.41,0.0,56.0,0.56,11.0,0.11,0.181,2.55,0.25,,,
euclidean_r2,0.15,Tax,TaxMES,3.0,Euclidean2D,100,20,13.6667,12.0,16.0,2.6471,9.0,1.0,0.41,0.0,56.0,0.56,11.0,0.11,0.181,2.55,0.25,,,
euclidean_r2,0.15,Hamming_Traditional,PAV_vs_SeqPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,0.0,,
euclidean_r2,0.15,Hamming_Traditional,PAV_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,0.0,,
euclidean_r2,0.15,Hamming_Traditional,SeqPhragmen_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,0.0,,
euclidean_r2,0.15,Hamming_Traditional,AV_vs_PAV,,Euclidean2D,100,20,,,,,,,,,,,,,,,,2.0,,
euclidean_r2,0.15,Hamming_Traditional,AV_vs_SeqPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,2.0,,
euclidean_r2,0.15,Hamming_Traditional,AV_vs_MES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,2.0,,
euclidean_r2,0.15,Cross_Hamming,PAV_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
euclidean_r2,0.15,Cross_Hamming,PAV_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
euclidean_r2,0.15,Cross_Hamming,SeqPhragmen_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
euclidean_r2,0.15,Cross_Hamming,SeqPhragmen_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
euclidean_r2,0.15,Cross_Hamming,MES_vs_TaxMES,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
euclidean_r2,0.15,Cross_Hamming,MES_vs_TaxPhragmen,,Euclidean2D,100,20,,,,,,,,,,,,,,,,7.0,,
